"created_at";"id";"id_str";"full_text";"truncated";"display_text_range";"entities";"metadata";"tweet_source";"in_reply_to_status_id";"in_reply_to_status_id_str";"in_reply_to_user_id";"in_reply_to_user_id_str";"in_reply_to_screen_name";"geo";"coordinates";"place";"contributors";"is_quote_status";"retweet_count";"favorite_count";"favorited";"retweeted";"possibly_sensitive";"lang";"quoted_status_id";"quoted_status_id_str";"quoted_status";"text";"favorited_by";"scopes";"display_text_width";"retweeted_status";"quoted_status_permalink";"quote_count";"timestamp_ms";"reply_count";"filter_level";"query";"withheld_scope";"withheld_copyright";"withheld_in_countries";"possibly_sensitive_appealable";"id_user";"id_str_user";"name_user";"screen_name_user";"location_user";"description_user";"url_user";"protected_user";"followers_count_user";"friends_count_user";"listed_count_user";"created_at_user";"favourites_count_user";"verified_user";"statuses_count_user";"profile_image_url_https_user";"profile_banner_url_user";"default_profile_user";"default_profile_image_user";"withheld_in_countries_user";"derived_user";"withheld_scope_user";"entities_user";"tweet_link";"polarity";"dimension";"competitor_id"
"2022-06-24 21:49:09";"1540451990584655872";"1540451990584655873";"@FutFemIberdrola @iberdrola @alexiaputellas @Irene_Paredes4 La gente en los comentarios me está produciendo asco";"FALSE";"112";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""FutFemIberdrola"",""name"":""FutFem Iberdrola"",""id"":7.68077752994001e+17,""id_str"":""768077752994000897"",""indices"":{""start"":0,""end"":16}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":17,""end"":27}},{""screen_name"":""alexiaputellas"",""name"":""Alexia Putellas"",""id"":302691750,""id_str"":""302691750"",""indices"":{""start"":28,""end"":43}},{""screen_name"":""Irene_Paredes4"",""name"":""Irene Paredes"",""id"":3335452049,""id_str"":""3335452049"",""indices"":{""start"":44,""end"":59}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"iPhone";"1540375927032582144";"1540375927032582147";"768077752994000896";"768077752994000897";"FutFemIberdrola";;"[{}]";"[{""geo"":[{}],""coordinates"":[{}],""place"":[null]}]";;"FALSE";"0";"0";"FALSE";"FALSE";;"es";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@FutFemIberdrola @iberdrola @alexiaputellas @Irene_Paredes4 La gente en los comentarios me está produciendo asco";;;;;;;;;;"@Iberdrola";;;;;"1077657145397702656";"1077657145397702662";"ꪶꫀꪗ🌞";"lyreossorio";"Badajoz, España";"acho tú";"https://t.co/n1sDbgCeyb";"FALSE";"242";"216";"0";"Tue Dec 25 20:07:40 +0000 2018";"25429";"FALSE";"2743";"https://pbs.twimg.com/profile_images/1520725129654853633/090Z_Qa7_normal.jpg";"https://pbs.twimg.com/profile_banners/1077657145397702662/1655725187";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""url"":""https://t.co/n1sDbgCeyb"",""expanded_url"":""https://instagram.com/lyre.0xx?igshid=ax1n1sc0oyvd"",""display_url"":""instagram.com/lyre.0xx?igshi…"",""indices"":{""start"":0,""end"":23}}]}";"https://twitter.com/lyreossorio/status/1540451990584655873";;;"1e+05"
"2022-06-24 21:48:12";"1540451750833963008";"1540451750833963015";"@FutFemIberdrola @alexiaputellas @Irene_Paredes4 @iberdrola Menos bąnderitas inventadas y más bajar los precios";"FALSE";"111";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""FutFemIberdrola"",""name"":""FutFem Iberdrola"",""id"":7.68077752994001e+17,""id_str"":""768077752994000897"",""indices"":{""start"":0,""end"":16}},{""screen_name"":""alexiaputellas"",""name"":""Alexia Putellas"",""id"":302691750,""id_str"":""302691750"",""indices"":{""start"":17,""end"":32}},{""screen_name"":""Irene_Paredes4"",""name"":""Irene Paredes"",""id"":3335452049,""id_str"":""3335452049"",""indices"":{""start"":33,""end"":48}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":49,""end"":59}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";"1540375927032582144";"1540375927032582147";"768077752994000896";"768077752994000897";"FutFemIberdrola";;"[{}]";"[{""geo"":[{}],""coordinates"":[{}],""place"":[null]}]";;"FALSE";"0";"0";"FALSE";"FALSE";;"es";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@FutFemIberdrola @alexiaputellas @Irene_Paredes4 @iberdrola Menos bąnderitas inventadas y más bajar los precios";;;;;;;;;;"@Iberdrola";;;;;"1507737254734835712";"1507737254734835717";"Miguel 🗻";"DarkZ00mer";"Bunker";"Zoomer Español

Anti-Simps

Anti-Betas";;"FALSE";"177";"592";"1";"Sat Mar 26 15:13:31 +0000 2022";"19268";"FALSE";"9141";"https://pbs.twimg.com/profile_images/1536653081953320960/5WWJAeKZ_normal.jpg";"https://pbs.twimg.com/profile_banners/1507737254734835717/1654764342";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/DarkZ00mer/status/1540451750833963015";"NONE";"Innovation";"1e+05"
"2022-06-24 21:46:31";"1540451330204082176";"1540451330204082177";"@MurcianoJapo @FutFemIberdrola @iberdrola @alexiaputellas @Irene_Paredes4 Por qué llamas a esto deporte pregunto";"FALSE";"112";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""MurcianoJapo"",""name"":""Anita Pastor Respect Account"",""id"":1.50543146367157e+18,""id_str"":""1505431463671566338"",""indices"":{""start"":0,""end"":13}},{""screen_name"":""FutFemIberdrola"",""name"":""FutFem Iberdrola"",""id"":7.68077752994001e+17,""id_str"":""768077752994000897"",""indices"":{""start"":14,""end"":30}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":31,""end"":41}},{""screen_name"":""alexiaputellas"",""name"":""Alexia Putellas"",""id"":302691750,""id_str"":""302691750"",""indices"":{""start"":42,""end"":57}},{""screen_name"":""Irene_Paredes4"",""name"":""Irene Paredes"",""id"":3335452049,""id_str"":""3335452049"",""indices"":{""start"":58,""end"":73}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";"1540390469863079936";"1540390469863079936";"1505431463671566336";"1505431463671566338";"MurcianoJapo";;"[{}]";"[{""geo"":[{}],""coordinates"":[{}],""place"":[null]}]";;"FALSE";"0";"0";"FALSE";"FALSE";;"es";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@MurcianoJapo @FutFemIberdrola @iberdrola @alexiaputellas @Irene_Paredes4 Por qué llamas a esto deporte pregunto";;;;;;;;;;"@Iberdrola";;;;;"1441842766258917376";"1441842766258917378";"Arkadio Vinicius";"cuneteanding";"Fachakistán";"Larpeo facha, pero en realidad soy un liberal de los que se duchan y comen tocino.";;"FALSE";"548";"389";"1";"Sat Sep 25 19:12:06 +0000 2021";"13932";"FALSE";"5640";"https://pbs.twimg.com/profile_images/1501329800392163330/3eAtQiOx_normal.jpg";"https://pbs.twimg.com/profile_banners/1441842766258917378/1654782766";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/cuneteanding/status/1540451330204082177";;;"1e+05"
"2022-06-24 21:44:14";"1540450754732953600";"1540450754732953602";"@FutFemIberdrola @iberdrola @alexiaputellas @Irene_Paredes4 Que pesaditos estais.";"FALSE";"81";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""FutFemIberdrola"",""name"":""FutFem Iberdrola"",""id"":7.68077752994001e+17,""id_str"":""768077752994000897"",""indices"":{""start"":0,""end"":16}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":17,""end"":27}},{""screen_name"":""alexiaputellas"",""name"":""Alexia Putellas"",""id"":302691750,""id_str"":""302691750"",""indices"":{""start"":28,""end"":43}},{""screen_name"":""Irene_Paredes4"",""name"":""Irene Paredes"",""id"":3335452049,""id_str"":""3335452049"",""indices"":{""start"":44,""end"":59}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""pt"",""result_type"":""recent""}]";"Android";"1540375927032582144";"1540375927032582147";"768077752994000896";"768077752994000897";"FutFemIberdrola";;"[{}]";"[{""geo"":[{}],""coordinates"":[{}],""place"":[null]}]";;"FALSE";"0";"0";"FALSE";"FALSE";;"pt";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@FutFemIberdrola @iberdrola @alexiaputellas @Irene_Paredes4 Que pesaditos estais.";;;;;;;;;;"@Iberdrola";;;;;"2759262245";"2759262245";"AntonioAG";"Antonio66AG";"";"";;"FALSE";"88";"130";"0";"Tue Sep 02 11:47:40 +0000 2014";"25253";"FALSE";"15769";"https://pbs.twimg.com/profile_images/1407649927879081985/-V9TUG6f_normal.jpg";"https://pbs.twimg.com/profile_banners/2759262245/1624458685";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/Antonio66AG/status/1540450754732953602";;;"1e+05"
"2022-06-24 21:38:34";"1540449328443138048";"1540449328443138048";"@FutFemIberdrola @iberdrola @alexiaputellas @Irene_Paredes4 Gracias por la información. Pero me la pela con quien os acostéis…";"FALSE";"126";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""FutFemIberdrola"",""name"":""FutFem Iberdrola"",""id"":7.68077752994001e+17,""id_str"":""768077752994000897"",""indices"":{""start"":0,""end"":16}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":17,""end"":27}},{""screen_name"":""alexiaputellas"",""name"":""Alexia Putellas"",""id"":302691750,""id_str"":""302691750"",""indices"":{""start"":28,""end"":43}},{""screen_name"":""Irene_Paredes4"",""name"":""Irene Paredes"",""id"":3335452049,""id_str"":""3335452049"",""indices"":{""start"":44,""end"":59}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"iPhone";"1540375927032582144";"1540375927032582147";"768077752994000896";"768077752994000897";"FutFemIberdrola";;"[{}]";"[{""geo"":[{}],""coordinates"":[{}],""place"":[null]}]";;"FALSE";"0";"1";"FALSE";"FALSE";;"es";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@FutFemIberdrola @iberdrola @alexiaputellas @Irene_Paredes4 Gracias por la información. Pero me la pela con quien os acostéis…";;;;;;;;;;"@Iberdrola";;;;;"1473373344200368128";"1473373344200368134";"DaniMot";"Mot4Dani";"Barcelona, España";"🇪🇸";;"FALSE";"194";"188";"1";"Tue Dec 21 19:22:49 +0000 2021";"17348";"FALSE";"2934";"https://pbs.twimg.com/profile_images/1480504524188098561/XXbO-3Rt_normal.jpg";;"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/Mot4Dani/status/1540449328443138048";"P";"Governance";"1e+05"
"2022-06-24 21:35:24";"1540448531084972032";"1540448531084972034";"@FutFemIberdrola @iberdrola @alexiaputellas @Irene_Paredes4 https://t.co/r9DMVqmjLU";"FALSE";"59";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""FutFemIberdrola"",""name"":""FutFem Iberdrola"",""id"":7.68077752994001e+17,""id_str"":""768077752994000897"",""indices"":{""start"":0,""end"":16}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":17,""end"":27}},{""screen_name"":""alexiaputellas"",""name"":""Alexia Putellas"",""id"":302691750,""id_str"":""302691750"",""indices"":{""start"":28,""end"":43}},{""screen_name"":""Irene_Paredes4"",""name"":""Irene Paredes"",""id"":3335452049,""id_str"":""3335452049"",""indices"":{""start"":44,""end"":59}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""id"":1.54044852551066e+18,""id_str"":""1540448525510656001"",""indices"":[{""start"":60,""end"":83}],""media_url"":""http://pbs.twimg.com/media/FWDFxbXWQAEBZl9.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FWDFxbXWQAEBZl9.jpg"",""url"":""https://t.co/r9DMVqmjLU"",""display_url"":""pic.twitter.com/r9DMVqmjLU"",""expanded_url"":""https://twitter.com/JavierGGJ/status/1540448531084972034/photo/1"",""type"":""photo"",""sizes"":[{""w"":720,""h"":638,""resize"":""fit"",""type"":""large""},{""w"":680,""h"":603,""resize"":""fit"",""type"":""small""},{""w"":150,""h"":150,""resize"":""crop"",""type"":""thumb""},{""w"":720,""h"":638,""resize"":""fit"",""type"":""medium""}]}]}";"[{""iso_language_code"":""und"",""result_type"":""recent""}]";"iPhone";"1540375927032582144";"1540375927032582147";"768077752994000896";"768077752994000897";"FutFemIberdrola";;"[{}]";"[{""geo"":[{}],""coordinates"":[{}],""place"":[null]}]";;"FALSE";"0";"0";"FALSE";"FALSE";"FALSE";"und";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@FutFemIberdrola @iberdrola @alexiaputellas @Irene_Paredes4 https://t.co/r9DMVqmjLU";;;;;;;;;;"@Iberdrola";;;;;"119200404";"119200404";"Javier GG.";"JavierGGJ";"Valladolid, España";"";;"FALSE";"466";"310";"5";"Tue Mar 02 23:39:00 +0000 2010";"3642";"FALSE";"14632";"https://pbs.twimg.com/profile_images/1527356149745405988/WFU9p9fr_normal.jpg";"https://pbs.twimg.com/profile_banners/119200404/1638751007";"FALSE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/JavierGGJ/status/1540448531084972034";;;"1e+05"
"2022-06-24 21:33:20";"1540448010940858368";"1540448010940858368";"@FutFemIberdrola @iberdrola @alexiaputellas @Irene_Paredes4 Los heterosexuales no estamos representados en esa bandera. Por lo tanto no podemos decir que todos somos multicolor.";"FALSE";"177";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""FutFemIberdrola"",""name"":""FutFem Iberdrola"",""id"":7.68077752994001e+17,""id_str"":""768077752994000897"",""indices"":{""start"":0,""end"":16}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":17,""end"":27}},{""screen_name"":""alexiaputellas"",""name"":""Alexia Putellas"",""id"":302691750,""id_str"":""302691750"",""indices"":{""start"":28,""end"":43}},{""screen_name"":""Irene_Paredes4"",""name"":""Irene Paredes"",""id"":3335452049,""id_str"":""3335452049"",""indices"":{""start"":44,""end"":59}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";"1540375927032582144";"1540375927032582147";"768077752994000896";"768077752994000897";"FutFemIberdrola";;"[{}]";"[{""geo"":[{}],""coordinates"":[{}],""place"":[null]}]";;"FALSE";"0";"0";"FALSE";"FALSE";;"es";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@FutFemIberdrola @iberdrola @alexiaputellas @Irene_Paredes4 Los heterosexuales no estamos representados en esa bandera. Por lo tanto no podemos decir que todos somos multicolor.";;;;;;;;;;"@Iberdrola";;;;;"1184407543742894080";"1184407543742894080";"Diego";"DiegoWyGa";"";"Coordinador de VOX Distrito Marítimo - Valencia - Vocal de Distrito Marítimo. Politólogo .";;"FALSE";"2578";"3659";"9";"Wed Oct 16 09:55:56 +0000 2019";"15539";"FALSE";"17544";"https://pbs.twimg.com/profile_images/1539121042370830338/nSH38Cvg_normal.jpg";"https://pbs.twimg.com/profile_banners/1184407543742894080/1645776937";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/DiegoWyGa/status/1540448010940858368";;;"1e+05"
"2022-06-24 21:32:39";"1540447837812580352";"1540447837812580352";"@FutFemIberdrola @iberdrola @alexiaputellas @Irene_Paredes4 Se puede ser buena persona y respetar a todo lo que es digno de respetar sin llevar multicolores también.";"FALSE";"165";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""FutFemIberdrola"",""name"":""FutFem Iberdrola"",""id"":7.68077752994001e+17,""id_str"":""768077752994000897"",""indices"":{""start"":0,""end"":16}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":17,""end"":27}},{""screen_name"":""alexiaputellas"",""name"":""Alexia Putellas"",""id"":302691750,""id_str"":""302691750"",""indices"":{""start"":28,""end"":43}},{""screen_name"":""Irene_Paredes4"",""name"":""Irene Paredes"",""id"":3335452049,""id_str"":""3335452049"",""indices"":{""start"":44,""end"":59}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";"1540375927032582144";"1540375927032582147";"768077752994000896";"768077752994000897";"FutFemIberdrola";;"[{}]";"[{""geo"":[{}],""coordinates"":[{}],""place"":[null]}]";;"FALSE";"0";"0";"FALSE";"FALSE";;"es";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@FutFemIberdrola @iberdrola @alexiaputellas @Irene_Paredes4 Se puede ser buena persona y respetar a todo lo que es digno de respetar sin llevar multicolores también.";;;;;;;;;;"@Iberdrola";;;;;"363278756";"363278756";"Javier Moraleda";"Urquhart20";"Madrid, Spain";"Bonum non dicitur, bona fiunt.

Atlético de Madrid.";;"FALSE";"369";"486";"4";"Sat Aug 27 20:46:19 +0000 2011";"8476";"FALSE";"19542";"https://pbs.twimg.com/profile_images/2573893780/xdwuu1ezqg5vux23qvxf_normal.jpeg";"https://pbs.twimg.com/profile_banners/363278756/1573527059";"FALSE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/Urquhart20/status/1540447837812580352";;;"1e+05"
"2022-06-24 21:27:29";"1540446538140450816";"1540446538140450817";"@iberdrola Hace dos semanas instalé en casa placas solares espero comprobar en la proxima factura el ahorro.
#MeSumoAlAutoconsumo";"FALSE";"129";"{""hashtags"":[{""text"":""MeSumoAlAutoconsumo"",""indices"":[[109,129]]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":0,""end"":10}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";;;"281475728";"281475728";"iberdrola";;"[{}]";"[{""geo"":[{}],""coordinates"":[{}],""place"":[null]}]";;"FALSE";"0";"0";"FALSE";"FALSE";;"es";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@iberdrola Hace dos semanas instalé en casa placas solares espero comprobar en la proxima factura el ahorro.
#MeSumoAlAutoconsumo";;;;;;;;;;"@Iberdrola";;;;;"1070943247042863104";"1070943247042863104";"Mercedes Devesa";"medivval";"Türkey";"Informativos y actualidad Moda Televisión Entretenimiento";;"FALSE";"271";"425";"1";"Fri Dec 07 07:29:02 +0000 2018";"2369";"FALSE";"2100";"https://pbs.twimg.com/profile_images/1440220967339380747/4ceKakmE_normal.jpg";;"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/medivval/status/1540446538140450817";;;"1e+05"
"2022-06-24 21:27:20";"1540446501381586944";"1540446501381586945";"@Oscar98034379 @FutFemIberdrola @alexiaputellas @Irene_Paredes4 @iberdrola Por eso. Sigue de largo. Gracias.";"FALSE";"108";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""Oscar98034379"",""name"":""Oscar"",""id"":1.38453125228856e+18,""id_str"":""1384531252288557058"",""indices"":{""start"":0,""end"":14}},{""screen_name"":""FutFemIberdrola"",""name"":""FutFem Iberdrola"",""id"":7.68077752994001e+17,""id_str"":""768077752994000897"",""indices"":{""start"":15,""end"":31}},{""screen_name"":""alexiaputellas"",""name"":""Alexia Putellas"",""id"":302691750,""id_str"":""302691750"",""indices"":{""start"":32,""end"":47}},{""screen_name"":""Irene_Paredes4"",""name"":""Irene Paredes"",""id"":3335452049,""id_str"":""3335452049"",""indices"":{""start"":48,""end"":63}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":64,""end"":74}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";"1540446264743141376";"1540446264743141378";"1384531252288557056";"1384531252288557058";"Oscar98034379";;"[{}]";"[{""geo"":[{}],""coordinates"":[{}],""place"":[null]}]";;"FALSE";"0";"0";"FALSE";"FALSE";;"es";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@Oscar98034379 @FutFemIberdrola @alexiaputellas @Irene_Paredes4 @iberdrola Por eso. Sigue de largo. Gracias.";;;;;;;;;;"@Iberdrola";;;;;"926723870698147840";"926723870698147840";"El Legionario Azul";"LaLegion_1920";"";"Llegará un día en el que habrá que desenvainar una espada para explicar que un pasto es verde.";;"FALSE";"931";"283";"6";"Sat Nov 04 08:12:43 +0000 2017";"16016";"FALSE";"2732";"https://pbs.twimg.com/profile_images/1246727378778423296/_N75vOIV_normal.jpg";"https://pbs.twimg.com/profile_banners/926723870698147840/1521392007";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/LaLegion_1920/status/1540446501381586945";;;"1e+05"
"2022-06-24 21:26:24";"1540446264743141376";"1540446264743141378";"@LaLegion_1920 @FutFemIberdrola @alexiaputellas @Irene_Paredes4 @iberdrola Que voy a aportar a un fachipobre homofobo...";"FALSE";"120";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""LaLegion_1920"",""name"":""El Legionario Azul"",""id"":9.26723870698148e+17,""id_str"":""926723870698147840"",""indices"":{""start"":0,""end"":14}},{""screen_name"":""FutFemIberdrola"",""name"":""FutFem Iberdrola"",""id"":7.68077752994001e+17,""id_str"":""768077752994000897"",""indices"":{""start"":15,""end"":31}},{""screen_name"":""alexiaputellas"",""name"":""Alexia Putellas"",""id"":302691750,""id_str"":""302691750"",""indices"":{""start"":32,""end"":47}},{""screen_name"":""Irene_Paredes4"",""name"":""Irene Paredes"",""id"":3335452049,""id_str"":""3335452049"",""indices"":{""start"":48,""end"":63}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":64,""end"":74}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";"1540446006441086976";"1540446006441086976";"926723870698147840";"926723870698147840";"LaLegion_1920";;"[{}]";"[{""geo"":[{}],""coordinates"":[{}],""place"":[null]}]";;"FALSE";"0";"0";"FALSE";"FALSE";;"es";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@LaLegion_1920 @FutFemIberdrola @alexiaputellas @Irene_Paredes4 @iberdrola Que voy a aportar a un fachipobre homofobo...";;;;;;;;;;"@Iberdrola";;;;;"1384531252288557056";"1384531252288557058";"Oscar";"Oscar98034379";"";"más tarde";;"FALSE";"130";"293";"0";"Tue Apr 20 15:36:03 +0000 2021";"15006";"FALSE";"6329";"https://pbs.twimg.com/profile_images/1384531404743188481/4QcMqSbC_normal.jpg";"https://pbs.twimg.com/profile_banners/1384531252288557058/1630665534";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/Oscar98034379/status/1540446264743141378";;;"1e+05"
